contract_id,shared_address_flag,extracted_companies,extracted_locations
IE_8d2fbf98f720b33cfb01aa12d5fb10a9a706797790172be10f10119a034b1f9a_1,1,"['eTenders', 'Cork County Council']",['the Northern Division']
IE_6273688cb361a5e503dbcf3aa37d45a51b66b8603e5674aec0bea0e6729880db_1,0,[],[]
IE_600c62fc2dd8b9b7e683e88ac39467b8ffad1ed8f20094b1781aa78e901e5a56_1,0,[],[]
IE_116bac7c9c27db550d047ff6312da73a789a6be3b5ca7e15dfb3a1473dc72ffb_1,0,['Survey'],[]
IE_03a907e63efe8f734281eaae61faf1752634ee44618670d33fdab9ee70196200_1,1,"['eTenders', 'The Department of Defence']","['Rathmines', 'Dublin']"
IE_c6d0b7cf0f0dece5abb795cacb241194a59d90944035ecb49530fbdf85f40a00_1,0,"['BIRR GARDA STATAION CO.', 'eTenders']",[]
IE_c73a21a77113ca76df165fa9ccc4fae394ddea9427e2a564cae6ff96a8638a9b_1,0,[],[]
IE_3158c03d47cc1c7b120ded153ba89508d84ce9229e60bf11ac447edac0690f49_1,0,[],[]
IE_cbeb9b527ee451d6ade92c28f6674b7ef619972df92288c31b3bcd0aa7239bc6_1,0,['eTenders'],[]
IE_206aeeae8f6ec0841faf700ef418d3abc5333a6b7bead09989a00a7ab33a7d9d_1,0,[],[]
IE_d778a40cb91a7b76dfc6610b96fac747740c610f1d4f54ca0a268de07d15a833_1,1,['eTenders'],['Carrick-on-Suir']
IE_0b38217661680d0cd8d1358cf9357851b4eb5362c6ea72f91cf5ad980a5f16cd_1,1,['eTenders'],"['Dublin City', 'Co. Dublin']"
IE_19599bc56f16d825829be3b024b42cecc0196841227819de7ddf929eed628545_1,0,[],[]
IE_843d74f8f6597bff351d87e37e8b6c147f9aae460937469298e80acb5c66c27c_1,0,"['eTenders', 'Coillte Nurseries']",[]
IE_b87780df8b93d15d5eaf6892194651bd1215a54437d2dabde1bd8da9957cabb6_1,0,"['eTenders', 'The Supply and Delivery of Internal Audit ServicesNOTE']",[]
IE_65cf14ee50026916df850fca66779344d393b7ecf473725041c6483587d69057_1,1,['eTenders'],"['Kerry County Council', 'North KerryNOTE']"
IE_65553e170abe39ffdb6f50e4511ab3a3bfd1ca0e0cd7b6e8858fc396a3c74f3e_1,0,['eTenders'],[]
IE_03bea3cfdd3b8fae67012ce297650fb6bec525a22de4180d37b0756796b39666_1,0,"['Control SystemThis', 'Central Fisheries Board', 'Central Fisheries BoardThe']",[]
IE_538138389fd67223aaefabc7822ac59816cdab5390f3e75d31d1b26d122ebf08_1,1,"['Clare County Council', 'Microsoft', 'Fire and Rescue Department', 'Clare County Council Fire and Rescue Service']","['Clare County', 'Ennis', 'Co. Clare', 'Clare County Council']"
IE_7aeec06823c4b30ddb21bc64cda4905aee006ec51dd9cf8fb7fa4a7187584b83_1,0,"['the Housing Section of this Council', 'South Tipperary County Council', 'eTenders']",[]
IE_50f0e9365336799ceead5666727ae55b7f55924ef21249a2e98999726982640b_1,1,"['eTenders', 'Coillte Forest', 'Coillte Enterprise', 'Coillte', 'businesses;Coillte Panel', 'Medite', 'energy;Coillte', 'SmartPly']","['Waterford', 'the Republic of Ireland', 'Clonmel']"
IE_b9512ab472f101a71d35eada67d850e463e6c8127eabe9ac27fcd4d9d50949ab_1,0,['Mid Western Regional Hospital'],[]
IE_9fa4bb83ca7d0761dec6bc785a840cd4a7c7c54885005df0c49061a66f654515_1,1,"['eTenders', 'The Heritage Service', 'the Office of Public Works']","['Co. Tipperary', 'the Rock of Cashel', 'The Rock of Cashel']"
IE_f9324ea55d6bec5f003206bd7652ab9d95e13a5bc64a96aa364d47215e454782_1,0,[],[]
IE_cfe2a97c4d3d082e5d74179b6ed4c2156d9d5172f239a46a8b58e9a8cc4b3386_1,1,['An Garda Síochána'],['Carrickmacross Garda District']
IE_3621b4bb62623b1edd6d9deb983969ae6ec2e8e255ba52afc85461f93af48165_1,0,[],[]
IE_e814fca73f9b499862a90690992482451e0c530f0268cab5fee08655ee593c8b_1,0,[],[]
IE_1d427b8f259763f3ba40ce9c122ab15898962636f152fad79dbaa0d2f8e0b7a3_1,0,['Phibblestown Schools'],[]
IE_59b23e971747076d99fc68b289b0ecace3b3f3494bb6b85dd224f0a942ca110e_1,0,['eTenders'],[]
IE_921bb4f7c7d3f5f2d618a551f80c1c3a1e4dd7cf74dc0559ebeb9209ae04c1ad_1,0,"['the County Enterprise Boards', 'CEBs', 'Enterprise Ireland', 'eTenders']",[]
IE_b4f1bcb099264d45fa0c5638c5a9b9adddccee299b1f0b5f83a30f59115d1d25_1,0,[],[]
IE_70adc2b05bb038f03aaab29c369eaa141d242764c36b25b25aa4caf0ad53224d_1,0,[],[]
IE_6d0d6e737c7c94a21128105e15f8c840af47753fdbde9f8f01e05a4aa1bd1b05_1,1,[],"['Leachate', 'North Kerry']"
IE_e44f5b15b6b6c1006f3ea40c87259904a75b376819a028b9f465c6a26a7a6c47_1,1,['eTenders'],['County Waterford']
IE_18c45499136657e1bb9509c19e5ccd1f1504628ff36a3bb94bc42c42de62669d_1,1,['Consulting Engineering Services'],['West Donegal']
IE_3567b4e4b7be84bc0c4f9210bb198f4c8e8fb7e7a6255b57025b7491004e78b0_1,1,"['Dublin Employment PACT', 'The Dublin City and County Enterprise Boards', 'the Four Dublin Managers', 'Enterprise Boards', 'the Dublin RDA']",['Dublin']
IE_1815c0838ade5ef7d0c78d38c18db46665e9a3e8093edd403d69848c53d6b64b_1,0,[],[]
IE_68cf8b3287d1c73d6aada169a39d01e9fa9defc4d5c13b858b486addb341fd85_1,1,[],['Cork County']
IE_a19c999e44088f4a9c32f33ca4102eb59faea5a48d385427da1c74d126fe8ebf_1,0,['eTenders'],['Dublin DocklandsNOTE']
IE_0e990d19470b04806d9f84b5d62c40d1391ee8a3c090f199046636e746c81914_1,0,['eTenders'],[]
IE_d78237bae5d9ae0c8dc22d03580fb3a1b3cb6f2823d3236df19f8f5fe43aaa6c_1,1,[],['Dublin']
IE_40b4bf9652ea5f433fce82f60e90417142be567ea03b926fc46e2f225a212e8c_1,1,[],['Belgium']
IE_1c0f529fb7065d926724dba080c49e177df15aeded3fa9ca893ca21eaca933d6_1,0,[],[]
IE_a21911c80b40e9a52c0c10fbf441888b03348db1c79d0ecf1db7c815e98867ca_1,0,['Sth Co Dublin'],[]
IE_073098e670e65d4a7106574b6cab326f00a0dd1c4192393dcda4d4f8a449dedf_1,1,"['the National University of Ireland', 'eTenders', 'the Department of Earth and Ocean Sciences']",['Galway']
IE_20379a72ed7ffb1da2d9ec1f960c87a45edbeacdca2f6288c297fd51bc65544f_1,0,"['eTenders', 'MCIB']",[]
IE_bff7dc3cc758ba5e6a61bbf64be4b1d79889fe1bc9ddc8168f1e3788013f623f_1,1,[],['Republic of Ireland']
IE_04e737c31c43056135c779af54ee3796a34664c427e1fd81b009cd5a3fb97d6c_1,0,[],[]
IE_8446b1ff5483b874a8706bd5000954276025b3482811216a26dd24553c62590c_1,0,"['eTenders', 'Defence Forces Printing']",[]
IE_f80e1c5b9cff77cb96672c8bcf4d235b506dfc95f0d09031c687cd270fc635d7_1,1,"['the Carrick on Suir Town Council', 'eTenders', 'Suir Town Council', 'Town Council', 'Carrick']","['Suir', 'Carrick- on-Suir', 'Carrick']"
IE_547ed38faa4c5e9efd866afe0b48e0996b6eb7c9a6b23665dbced2b623885701_1,0,['eTenders'],[]
IE_9ae116189e61c133c11176aeaeb915db69c50f2bfa4ad2e8fc0c60daf9c7ab16_1,0,"['eTenders', 'Iarnród Éireann - Irish Rail']",[]
IE_207b1a0f2fac067fa96c78cc5a37b49511e51168e5c02120b83ceccf8be3ce0f_1,0,"['the Board of SEI', 'eTenders']",[]
IE_1bb6e726e7a3a2811a115208cec4a16f8b32afe59a9d65afb26154ec71d4e69f_1,0,[],[]
IE_69db6aba955a04085752b308d3efd3256b9a09276a82092a7d252d544f5af816_1,0,[],[]
IE_bec8e797d77db7e712fa2e31db815a703304efc1f441711ff1dbc8ca6cd65b78_1,0,['An Garda Síochána'],[]
IE_d3d18165aafde637074ad0227daaa2d4ebd550a3878bbba6c377fa29a305ae22_1,0,"['Newgrove Housing Association', 'eTenders', 'Residential Care']",[]
IE_7f91cf1ff5053dadd9b537eb97b645c7deb9e0d104c754bbbcd0c4c3f8e36164_1,1,"['eTenders', 'The Marine Institute', 'ICES Divisions VIIb']","['the Stanton Bank', 'Shanon']"
IE_b80e278bd63fa80372b78f9e84feb28e345d35a1f0fbb8400d32e6f33656b0c0_1,1,"['DAFF Office', 'eTenders']",['WexfordNOTE']
IE_238b572a62b8bc45ec5c5dc3e2b62a268989a0193cda99d19057d6b8d4f65bf2_1,0,[],[]
IE_5e2959803080e355d8f1fa7d1815e48678a9a1921eef1798cd94d12e2edb29e8_1,0,"['eTenders', 'the Property Registration Authority']",['Dublin 1NOTE']
IE_e1269d1da16696a2fd1fa871dafda79db621e7b7fbe12375a1fd618b0ed6f70e_1,0,[],[]
IE_6e4e1bf259bf2f982697473af1391a6d890dfa6c4df1308e77ef99e17bfed45f_1,0,['eTenders'],[]
IE_e39ca097bf588af83f3774a61aed771d2a577b43e41d00072cf2e1f05be67c1e_1,0,['eTenders'],[]
IE_e50b6c3dc5ed00698cf37de0f9a2857d1cda63d62184b63f269b79b1d3684795_1,0,[],[]
IE_3be8892f6befe450eedf82070c40742da64541165b79fafe1be494f293c419ae_1,0,[],[]
IE_bd5a6808f01cff93e14acdbedb46aa28b112f2e42a8b4239bc2af8c2d0d19a1c_1,1,"['Environmental Protection Agency', 'eTenders', 'the Department of the Environment', 'Galway County Council', 'National Roads Authority', 'Heritage & Local Government']","['Baile Chláir', 'River ClareEnvironmental', 'Galway', 'Galway County Council', 'Baile Chlair', 'Prospect Hill', 'the County Galway Gaeltacht']"
IE_6b62dc86c390befab7d87b03c8afa5d48d7a5d626c38e46b1e9df3f53c5427ac_1,0,['M8 Cashel'],[]
IE_7cb017996638a5b040ed0b04bdd7625cb6b0dfd58098477bf1280b3547b13eb4_1,0,"['Audit Committee', 'eTenders', 'the Audit Committee', 'SFPA']",[]
IE_6f57607811e27c5e4a787394614e4dd710174c835112ca6bc7a65ab56057ee76_1,0,['eTenders'],[]
IE_241a373b71e0fb4d63d80a0266c311c0e11f1b17dddd4fdaccb90c8650244fd6_1,0,[],[]
IE_e5219a4fa96d0944026f59c657f03a288637dfa32300a554173b65ac2c815ab5_1,0,['IT Tralee'],[]
IE_34f9eeaed2511aec21cc356943973689b4f24d0e21f07abaa202f6dd967a89c9_1,0,"['the CEB Coordination Unit', 'eTenders', 'CEBs', 'Enterprise Ireland’s', 'CEB Coordination Unit', 'County & City Enterprise Boards', 'CEB', 'the County & City Enterprise Boards', 'Enterprise Ireland']",[]
IE_a9cf14cbca30544ec1589e09d7a95f730eb0d94c6f85d37bfb3aeb632cb0aa42_1,0,[],[]
IE_6f148fd429795015a157bf529adb18b406ee4558ef6f70a6dd82e2945131b781_1,0,[],[]
IE_3a4242cb1b10cb4f1ea38f3f40388a2dbbe4de4caa23e2934d3b28c538d27a7a_1,0,['eTenders'],[]
IE_bc7a042235545d71d21f9f36079f37900c38863920c3f75c203c1a0027142469_1,0,[],[]
IE_5ed0f907fcfb3df2b012dc6c7b67bc4a3ad09cf349184b0db430d78eb67e56a4_1,0,['Westmeath County Council'],[]
IE_d8467a319941ef283e60c16865e173894af47a8c84a3a93123ff7c3a848cc76e_1,1,"['IDA', 'eTenders', 'Tender']",['Greystones']
IE_fba0f6215cd04bdba0ab894f2766f38fec188373b1cf06eb09a1525adb7de9e5_1,1,['eTenders'],"['Co. Antrim', 'Ballymoney']"
IE_932b8155a927e63c549c4cd70769d77446e041c4330c0326b8173aa88d12fcff_1,0,"['eTenders', 'Cavan County Council']",[]
IE_19aa99c9f66da1669cd636a8f9c738655a3d91e1fdcf88aa5a3d82e217b82a98_1,0,[],[]
IE_738be84a62fc7559fb5306bdf19baceaad6ed166773893c80073089ebf0a83fd_1,0,"['Trade DepartmentNOTE', 'eTenders']",[]
IE_edbaf6f356950f6b5d00b8899b66dd1081837489550bd60c676f112abc258545_1,0,"['Dublin City Council', 'Dublin Fire Brigade', 'eTenders']",[]
IE_3ee985f21266be925d42e3e5cf0d72a0923c1d39fdf24749ed732e0de2e2eb13_1,0,"['eTenders', 'Dun Laoghaire Harbour Superannuation Scheme']",[]
IE_12d328472c77f43dfb142363f8fceabf809751cf92ce4bf1a7f853975e01d3be_1,1,['eTenders'],['County Kildare']
IE_4d87d4a8abf94db09266ba5bedeaf662b3df4f01439c15f586b900010cfd3612_1,0,['eTenders'],[]
IE_c3c197d0efcf6df0c20a2019c3427610521c42b275aad32b244a1c967f70298b_1,0,[],[]
IE_4dbc988cb2d861d8867e9c3a834b54e6a63743bc546328040084706115ef34ac_1,0,[],[]
IE_e6c4eb5d22b22a32988d4c789a2c10cab8d7935fd7666b645130381114ce77fd_1,0,['eTenders'],[]
IE_1aa7c82eafc6a5bf9615b9596aacd32f29d502a9d078440e166936d7f23c6711_1,0,['eTenders'],[]
IE_9bd77f74b334b92bf046785faec5fab901910953934a955dc77ed2218dd501bd_1,1,"['Mallow Town Council', 'the Architects Department', 'eTenders']","['Co. Cork', 'Cork County Council', 'Mallow']"
IE_e87d97f74e28d3fe49d0d010729a79798f799a76a8563ecdca0ce1e5e0b35a36_1,1,"['eTenders', 'Offaly County Council', 'Civil']","['County Offaly', 'Ballinagar']"
IE_b77c993283f9074aba12bc9e204a91a7eea722c87913a8bda55b08d3c3228a1e_1,0,[],[]
IE_db56a7507c71dc237e2fffb89530cabdcfdddffb49eb1109992348598dda0a97_1,1,['eTenders'],['Cork']
IE_d11639b61face6e947d6574ed3632a172e50b58c75320fc161cd1a7b42078d50_1,0,['the University of Limerick'],[]
IE_7fca6f173316ecb515e97e609ccf76b15eb873190f7adf1fd1132c8a875e00a0_1,0,['Micro-Generation Laboratories'],[]
IE_1a113ebd6af1ceba89df8b2ab5a02ef54d639cbf186e7738a961cfb0b1da66c4_1,0,[],[]
IE_06da45915e88c99fb4f3b240b1f91c7b8d1deb34b11128f858a4cc02b3d1ed06_1,0,"['the Institute of Technology Sligo', 'eTenders', 'The Geotechnical Research Centre', 'GRG']",[]
IE_1fc456a085c569fd6eba60b1ccfafe9392d47b8f2a5d98d24a386f67cd30e357_1,0,"['eTenders', 'The Arts Council']",[]
IE_d8fb3c84317acb0384b1dcf716bd5489f524115becbcc3c7d73d5d91fcf22525_1,0,['eTenders'],[]
IE_637972a7b6a7fd227aec75faeada6e719ef9ef4cc3a02f05cd4f7f8a44d82cb9_1,0,['Dundalk IT'],[]
IE_c215d02fdc1d37c5e96e7b5204dd6d80747c14a5b90e6d322fb47bdce0aee9bc_1,0,['eTenders'],[]
IE_f14605851d9229c4717080f159824d43f18174d1c10e8714e73da6ce24cc6c56_1,0,['Horse Racing Ireland'],[]
IE_02baf0f25dacfce73dc24b7f2138113b720475ee424d66faa9f5816a32bc5dc1_1,0,"['eTenders', 'Local Authority']","['Ennis, Co. Clare']"
IE_b8078f57bb78c74e8b14ebf78cbdb4cedcf70f460ef4049cfed34488d8466ca0_1,0,"['Authority', 'eTenders']",[]
IE_fbc50b7add055b40f78a59e97419139b657d031256c8b8f3962fdda70376fa26_1,1,"['eTenders', 'West Cork Development Partnership']",['West Cork']
IE_4a16657b1b8fb8b7ed9ea8490f5ebc34a48865395fdfa0a36810f4b57efcd2c0_1,0,['eTenders'],[]
IE_b9d9237d38132a06e67fd441490c74cddc75657cff93f5c04277d6002b6632c1_1,0,['eTenders'],[]
IE_e3bf237737c3957a9cf6f4c380a945df67d85f99668462c1b224970aa984260c_1,0,['eTenders'],[]
IE_381d0a11d99e45602720b5a64695a195b261a9cfbb1c68eb97627ac3b5da9056_1,0,[],[]
IE_7e13d82cbd8248a74eb600b2356207c8ab8042b7ea8d7089de727b70dd286b07_1,0,[],[]
IE_be4c98d21faa7f9a0572cf7b54231e0bd46f47b979e6ab4e1685754fb811d914_1,0,"['IBTS', 'the Product Development Laboratory', 'eTenders', 'the National Blood Centre']",[]
IE_15b6e41ee1c9f802a65e0135560ed04c303bdbbc92bec9841bb4f9127a8df88d_1,0,"['the NanoBio Centre', 'The UCD NanoBio Centre']",[]
IE_5473fc9513c593dbd2fb9cc795a691760d95a75bb8df2e1b9b59d6576ef5dc19_1,0,['IREL'],[]
IE_64da18f50165e5a23bdaa6304ff6ab897a03f28028adbe3d81e7e3819997d35c_1,1,"['South Dublin County Council', 'eTenders', 'Corporate Services Department']","['South Dublin County Council', 'Dublin', 'Tallaght']"
IE_3e5675ebc4c65e2dd52d167d8ce4c721675085185efcbc4de6dda0e9249981d3_1,0,[],[]
IE_81407c92386222d085013115811ff407a90a9d740ff21998e5210a808e5054f5_1,0,['eTenders'],[]
IE_77fe61d2c6634f129cedc80bc5e4b7ac085d42a239c615f5e684f631cf46b878_1,0,['the National College of Ireland'],[]
IE_6d33baa7c1a8480276f5b780534650eeb29614e8c20721ec27430b975f7b2fb3_1,0,[],[]
IE_1597dbaea973854929925a78ed58c440e312911eaf90168e759ceec795314299_1,0,['eTenders'],[]
IE_e37b4bc32bc0fa40390257bfdf2e58ed08ce3a48b2501e4e890b8accf1f4492a_1,0,['eTenders'],[]
IE_4dc2d6b929463e39b8cda0b6d85a72dae1d0061da63b25d6f8e01de750352eb3_1,0,['Curraheen Hospital'],[]
IE_17bcd1b8d546fe5163dcca850052f0c9ec6693a642d186b9d06fa3f1fe9bc8da_1,0,[],[]
IE_98ae2335edfc5883d61a4fffdd648951cfba4ab9e2f2f8a4138263fe93138aa9_1,0,['eTenders'],[]
IE_74072ab25be33f1b10bf05691c11ac32619064726c4e7ca7d926d5df5907e21c_1,0,"['eTenders', 'The Alzheimer Society of Ireland']",['Ballina Co. Tipperary']
IE_e8b03d5c89fa18d9366f4876a104d9b22795c48f5da3b32f6aaf9502ccd1de4d_1,1,['eTenders'],"['County Roscommon', 'Republic of Ireland']"
IE_d97feb2de4d7aa7d0c3f12487527fad2565c90a893cdc0bc6447cb325ff3204b_1,0,"['eTenders', 'VMware', 'The Houses of the Oireachtas Commission']",[]
IE_e0c07d97dcd00b32aad10eb22cba832ea734230b34fb874450debca7848b5fbb_1,0,['I T Sligo'],[]
IE_22e54937ab2e7ad2904a7f2b605dd5d6ba6e406476543a0425284ab6ec41e780_1,0,"['eTenders', 'Cork City Water Supply Scheme', 'Cork City Council']",[]
IE_bfba25f3270debef58efeebdaf5f84f6180854d8bde744d7feab100bc1a9c79e_1,1,"['eTenders', 'Kerry Local Authorities']","['Kerry County Council', 'Rathass', 'Tralee']"
IE_55002ecfc28a42eb2316403258fa78e11f76aab92bac67b2f20cd0053e7177e8_1,0,"['LEAP', 'eTenders', 'Limerick Institute of Technology', 'The Enterprise Acceleration Centre']",[]
IE_0a3c9af86cf354b76e9b506610f9588adb92427c61f70bed9b8270c2ba99e1d5_1,0,[],[]
IE_cfd8f43a0ee041d46c524027fe5ebb807d94732a4df6a3aa94a3f0b3ac8adbcd_1,0,[],[]
IE_4f163bb87d60cda11cf66909111ed60352db2a146ce291d118dc14bb6fd61d25_1,0,['University Hospitals Galway'],[]
IE_f7efd7ff0d1d6b877b9f74ba6ee5c0bdfc4659bbcbdeb3ef6d849cace5516f02_1,0,['Professional Internal Audit Consultancy Services'],[]
IE_7e65307bb8fda36bae62ec90d31c29395ca82f3b74d6cda914a381a23792ee4e_1,0,['NAMA'],[]
IE_11f755fe4792fbc57891ceac56945376e5a3e8265c12bf3c321bca018444ee4a_1,1,"['Oireachtas', 'NCA', 'eTenders', 'The National Consumer Agency']",['Ireland']
IE_dc2c99ddde488930731390b56fa3d577c4fb83387d5966188589f9855a5f63ab_1,1,"['HSE', 'eTenders']",['Kilkenny']
IE_24d06763c16da1ac59708b7d0717bb126be6b985f7c26fb37821abbfe02bfecc_1,1,"['eTenders', 'SFPA']","['Castletownbere', 'Ireland', 'County Cork', 'Dunmore East', 'Howth', 'Dingle', 'Killybegs', 'Ros a’ Mhíl', 'Clonakilty']"
EU_e99cb6cb9c352d50f0dbf05343afa12ab3a08fb728022abed3fced67def8cec6_1,0,[],[]
IE_6e828b0d3fa535a45f731a6f57aed3882b6db7281bbce3b5b2ced4205db75952_1,1,"['eTenders', 'the School of Cosmic Physics', 'DIAS', 'The School of Theoretical Physics', 'The School of Celtic Studies', 'the Geophysics Section', 'The Dublin Institute for Advanced Studies', 'The School of Cosmic Physics', 'Section']","['Ireland', 'Earth']"
IE_325ba00bf598f1fd999120bdb65c3b420ec3a0366a9c6abd2c0ab4e14871b943_1,0,[],[]
IE_08a50317f7b571e2dbf88ae3b11c0a1856d1663a6c53ec210946afa70e140543_1,0,"['eTenders', 'County Leitrim Childcare Committee']",[]
IE_3818bbc6fc5341de294196c53676f3067c13125eaa788486490a5d489fe43bfc_1,1,"['eTenders', 'Cork County Council']",['the Northern Division']
IE_7198df9b5e37f9a0b0cd3ca5b675abc2e5d35d22494087136df3899ab81f7025_1,0,[],[]
IE_4f631c73e7f5cd401fe5078eab79f88253fd6bc4ee69883a6fd0769bfb5a8e77_1,0,[],[]
IE_6570e8c06bc6a8fd4a64a3a447ca5498e5663854304ca818380167bfe95271c8_1,1,"['eTenders', 'RPA', 'An Bord Pleanála']","['Belinstown', 'Dublin']"
IE_3b761b6a9b92452d49f41ec297e335c73f724cb7ceace33ead6fda3d3d07c601_1,0,['eTenders'],[]
IE_3daaf0dec21eedf5fa21dc2272dbe5c9ff34f656d3b40db9e10e306d4ef738e4_1,0,"['The Citizens Information Board', 'the Programme of Advocacy Services for People with Disabilities in the Community and Voluntary Sector', 'CIB', 'Citizens Information Services']",[]
IE_09c170fd82b8b75e5e105ed6ab86b361602d9a28599c533c89ab2e26a64ba143_1,0,"['eTenders', 'NPPOU']",[]
IE_bfcfb39f2efc25a11452d3450e42d8e5f3be347e57832402c591685197ec66db_1,0,[],[]
IE_b1b2d80ec1b14cad17132de7127f1acfd8c138faf87cda28f808cead083279cc_1,0,[],[]
IE_95a73b96861878a6181a5ba2c33a2066a65f4b24861b3a397195bdb6dfd6ccd0_1,0,[],[]
IE_bdd2152691399369258ab2571a7ac375cf162bcfc03eae222c31741832d8e2d5_1,0,"['eTenders', 'Cisco']",[]
IE_fa81010448cd71f1ffd7519a04a133793c541a3856cfea82ff5c001aa5c4a7d0_1,1,['eTenders'],"['Cabinteely', 'Deansgrange']"
IE_13c957b417107db8b9a19b77ccc0b1e999a6be9731489db3ef2e02525fa4211f_1,0,"[""Dublin City Council's""]",['Flood Resilien City']
IE_2d880beb78364232a4255263fda467c3b9af2647931a688719844bcf3d751d69_1,1,"['Minor Civil & Engineering Building Works', 'Corporate Affairs Section', 'Mayo County Council']","['Aras an Chontae', 'County Mayo', 'Co. Mayo', 'Castlebar', 'Mayo']"
IE_576b9f59a71011a28bf2a41937e749c9175de57b5283dae30f47593af24f6325_1,0,[],[]
IE_5bac5dbac68887f16f0f38fd06eab0cda027311d1dc3502f966e17d1b5e5d5af_1,0,['Kerry County Council'],[]
IE_e266128cd9357cd32b1972f6fd011f908ccea753b1f1a891e56d05cc8f8b9972_1,0,"['eTenders', 'the Investment Services Division', 'the Legal Units', ""Enterprise ireland's"", 'Enterprise Ireland']",[]
IE_dcab7818a58aec4cd2e8a61bfbcce0c6d2579ca4443d7933da504c5ad1f4a68d_1,0,[],[]
IE_4d4cacc30c4009b35687e58e10be6c4c9933eddb9bf85bbf09f6aef9ddf072a1_1,0,['IBM'],[]
IE_69a05718cdc7dc7ffbd2bb9aed80aac9b73df4cc0695857ea6572b8e4a9db2be_1,0,"['eTenders', 'Enterprise Ireland']",[]
IE_2bf43c53f98a717252020ca4b6209382d513f1b7e537c788c77121c108f5987f_1,1,"['The Institute of Technology', 'eTenders']",['Sligo']
IE_3d4f5394076dcbc3c292bdf2262e05152fe311daaef5500b1b7310d6a44e87be_1,0,[],[]
IE_80556149f8612f49bc5b9c34c3694204539fa0d1518f3ac62dfb8835c41fbcb5_1,0,[],[]
IE_3723fb73d0e9e9d6cc5d420db45d8e796bd1b639a77d32f15abc612756ab378b_1,0,[],[]
IE_e20ba8e944ac2b3c2e0fe0fefdc4f90c691058415be9d8d91393057ff7ca0e70_1,0,[],[]
IE_6c9f7dd45f74e76fa70400ae61bbf84146a4b5b8840b652ae6bc905b65708ecd_1,0,['eTenders'],[]
IE_cff5abb2ce207af6c1da2bc2ec579afa9222fd4d21d3ff9e91f4d343a183b9f9_1,0,['eTenders'],[]
IE_c0247ae6e781ef3aa59d3d3becb1cdb0bce495378d8d3633690cf3a817137173_1,0,"['eTenders', 'the Four Courts']",[]
IE_8a09aa5ab0c73c13673bd3d888d983df3fe2dfd3d85aac0e1ab0431c5860b626_1,0,[],[]
IE_338ee11d8583e184b7cde2c0b7ea8e46013e8b36d4fb84fbedd8fb3650282f00_1,0,['Irish Census 2011'],[]
IE_87c45f27da6531b1d7033ff3be6f8729bc914253803589d0acfea3f501bf5f56_1,0,['NAMA'],[]
IE_62329a869a27dfd1a9d12c27834784bbb1ee46b29723c68c3b407ce4697a2315_1,0,[],[]
IE_f140d62d79321ea2915a379b10dbedb27b2ef5d2478645980fc1e79e901c9148_1,0,['eTenders'],[]
IE_a90b876487c7bc84976d863b16147f3f0b1adfa46b7f53c75ebe7674c17414b2_1,0,"['EirGrid', 'eTenders', 'DC Electric and Magnetic Fields']",[]
IE_83843906803414b57384483bec095933304a66d904a7192899b6555bfec78196_1,1,"[""Wexford County Council's""]","['Wexford', 'Co. Wexford']"
IE_a4a97ca879659c411727f33f3dad366aa305af66d8b72875b2ac383603d95cf6_1,0,[],[]
IE_b6954029f67970b25ae9f1487b5deee72153e784ec1e08a4968ecba874252424_1,0,['eTenders'],[]
IE_8927b4f2a3e56b392f118ca2ef5ad4a1f8582401cb8ba71d09fb3ee041c8bde5_1,0,[],[]
IE_4f1a40ef2e7da699884a3e3645ed89d21981b4ef303e9037d9e34089223a121d_1,1,"['the Community Development Association', 'Shannon Development', 'an EU', 'DARRA', 'Community Development Association']","['Northern Ireland', 'Miltown Malbay', 'Sweden', 'Lapland', 'Finland', 'the Shannon Region', 'Tarbert', 'Norway', 'Kerry', 'Clare']"
IE_b76db9f459e4f60af46d02b068146c147d2e549e21dad37d19313cac54e3deff_1,0,"['Kerry County Council', 'eTenders']",[]
IE_7b62e17de2114e5060feeb8ab191ade5618bacae214bb5cdbfce074d48a281cc_1,0,['eTenders'],[]
IE_e1f9be39ad48700020df7ea9a1a939011d7fb85c7e0df983a88266bdd315abe8_1,0,"['eTenders', 'Estate', 'Institute']",[]
IE_36814fb3b954a64be180dc2b1b02d40a7476ed09d395f188e214723da0761019_1,0,[],[]
IE_0ebc31aa5efe6273aeab8c82d2d0043d548d2c5e7c40b07cdb79010aa701a74a_1,0,[],[]
IE_c84d136a0ada446372c6eca54cf6263c3a1847d255cfd5027838f03002733366_1,1,"['An Garda Síochána', 'Limerick Youth Services', 'Department of Social and Family Affairs', 'CDB', 'Ballyhoura Development Ltd', 'Foróige', 'Limeirck County Development Board', 'VEC']","['Galteemores', 'County Clare', 'Ballyhouras', 'Limerick', 'Limerick County Council', 'County LimerickBackgroundLimerick', 'County Cork', 'Limerick City', 'the Golden Vale', 'Limerick County', 'Mullaghareirks', 'County Limerick', 'County Kerry', 'Shannon', 'County Tipperary', 'Ireland', 'the Slieve Felims']"
IE_6b69e5b20725ed26a56d8d8fbd0db5de543e4f2fed1d25241ef81cc8b03a6b34_1,1,[],['Kilbeggan']
IE_d6bd73258d0e960fd1a162b3d11b318c11f971ee28ca23468089417463f06e5a_1,0,[],[]
IE_290df8eb5124417150547310c7d10d082de9eadae5540f6099580799f28cc1e0_1,0,['DAFF'],[]
